2020-1-1 ,"7", Advances For September 2019 
94000000,-366667.000000
94000000,-3363636.000000
94000000,-500000.000000
94000000,-1818182.000000
94000000,-375000.000000
94000000,-250000.000000
24000010,6673485.000000
94000000,-4666667.000000
94000000,-2272727.000000
94000000,-3000000.000000
94000000,-4166667.000000
94000000,-2727273.000000
24000010,16833334.000000
